Organism,Count,Year
Citrobacter werkmanii,1,2024
Bacteroides eggerthii,1,2024
Pantoea septica,1,2024
Campylobacter gracilis,1,2024
Corynebacterium pyruviciproducens,1,2024
Prevotella nanceiensis,1,2024
Bifidobacterium dentium,1,2024
Hanseniaspora uvarum,1,2024
Brevibacillus species,1,2024
Campylobacter curvus,1,2024
Globicatella species,1,2024
Fusobacterium ulcerans,1,2024
Kocuria rhizophila,1,2024
Wohlfahrtiimonas chitiniclastica,1,2024
Corynebacterium argentoratense,1,2024
Vagococcus fluvialis,1,2024
Anaerobic Gram-negative cocci,1,2024
Parabacteroides merdae,1,2024
Fusobacterium periodonticum,1,2024
Ruminococcus species,1,2024
Chaetomium species,1,2024
Staphylococcus chromogenes,1,2024
Bifidobacterium adolescentis,1,2024
Vibrio alginolyticus,1,2024
Enterobacter bugandensis,1,2024
Anaerotruncus colihominis,1,2024
Candida rugosa,1,2024
Neisseria flavescens subflava group,1,2024
Cellulosimicrobium funkei,1,2024
Anaerococcus tetradius,1,2024
Corynebacterium coyleae,1,2024
Cladosporium species,1,2024
Desulfovibrio legallii,1,2024
Pediococcus stilesii,1,2024
Anaerococcus lactolyticus,1,2024
Pseudomonas citronellolis,1,2024
Trichosporon mucoides,1,2024
Granulicatella elegans,1,2024
Paecilomyces species,1,2024
Burkholderia cenocepacia,1,2024
Geotrichum candidum,1,2024
Brevundimonas diminuta,1,2024
Kluyvera cryocrescens,1,2024
Pantoea species,1,2024
Corynebacterium bovis,1,2024
Hungatella species,1,2024
Enterococcus mundtii,1,2024
Sphingobacterium thalpophilum,1,2024
Alcaligenes species,1,2024
Neisseria gonorrhoeae,1,2024
Malassezia furfur,1,2024
Haemophilus species,1,2024
Campylobacter species,1,2024
Odoribacter splanchnicus,1,2024
Cupriavidus pauculus,1,2024
Streptococcus pseudopneumoniae,1,2024
Ochrobactrum anthropi,1,2024
Burkholderia species,1,2024
Salmonella bareilly,1,2024
Corynebacterium propinquum,1,2024
Prevotella veroralis,1,2024
Desulfovibrio fairfieldensis,1,2024
Microbacterium species,1,2024
Prevotella buccalis,1,2024
Mycobacterium simiae,1,2024
Fusobacterium necrophorum,1,2024
Meyerozyma guilliermondii complex,1,2024
Blastoschizomyces capitatus,1,2024
Staphylococcus pasteuri,1,2024
Actinomyces neuii ss neuii,1,2024
Cutaneotrichosporon species,1,2024
Streptococcus sobrinus,1,2024
Atopobium species,1,2024
Sphingobacterium spiritivorum,1,2024
Mycoplasma hominis,1,2024
Nocardia beijingensis,1,2024
Beta-haemolytic streptococcus,1,2024
Gram-positive cocci in chains,1,2024
Staphylococcus argenteus,1,2024
Aeromonas veronii biovar sobria,1,2024
Gleimia europaea,1,2024
Helcococcus sueciensis,1,2024
Pseudomonas protegens,1,2024
Rapid growing mycobacteria,1,2024
Paenibacillus species,1,2024
Streptococcus sinensis,1,2024
Acinetobacter pittii,1,2024
Eggerthia catenaformis,1,2024
Bacillus subtilis,1,2024
Salmonella Paratyphi A,1,2024
Chryseobacterium gleum,1,2024
Actinomyces oris,1,2024
Dysgonomonas capnocytophagoides,1,2024
Slackia species,1,2024
Pseudomonas thermotolerans,1,2024
Chryseobacterium hominis,1,2024
Cardiobacterium hominis,1,2024
Anaerobic Gram-positive coccobacilli,1,2024
Attenuated Mycobacterium bovis,1,2024
Salmonella saintpaul,1,2024
Paenibacillus lautus,1,2024
Barrientosiimonas humi,1,2024
Pseudomonas fluorescens,1,2024
Actinomyces georgiae,1,2024
Eggerthella hongkongensis,1,2024
Kurthia gibsonii,1,2024
Enterobacter cloacae,1,2024
Roseomonas mucosa,1,2024
Bacteroides intestinalis,1,2024
Mycobacterium parascrofulaceum,1,2024
Facklamia species,1,2024
Salmonella braenderup,1,2024
Streptococcus lutetiensis,1,2024
Haemophilus influenzae type A,1,2024
Actinomyces graevenitzii,1,2024
Aggregatibacter segnis,1,2024
Neisseria sicca,1,2024
Alistipes finegoldii,1,2024
Tsukamurella tyrosinosolvens,1,2024
Megasphaera elsdenii,1,2024
Shewanella putrefaciens,1,2024
Cetobacterium somerae,1,2024
Meyerozyma guilliermondii,1,2024
Alistipes putredinis,1,2024
Corynebacterium glucuronolyticum,1,2024
Agathobaculum species,1,2024
Varibaculum species,1,2024
Achromobacter insolitus,1,2024
Gram-positive cocci in clusters,1,2024
Arcobacter butzleri,1,2024
Pasteurella stomatis,1,2024
Streptococcus alactolyticus,1,2024
Peribacillus species,1,2024
Bacillus flexus,1,2024
Candida utilis,1,2024
Vibrio species,1,2024
Salmonella group R,1,2024
Sphingobacterium species,1,2024
Nocardia asiatica,1,2024
Escherichia coli,16119,2025
Candida albicans,7858,2025
Pseudomonas aeruginosa,6751,2025
Methicillin resistant Staphylococcus aureus,6623,2025
Klebsiella pneumoniae complex,5694,2025
Enterococcus faecium,4411,2025
Acinetobacter calcoaceticus-Acinetobacter baumannii complex,3476,2025
Staphylococcus aureus,3174,2025
Proteus mirabilis,3009,2025
Klebsiella pneumoniae,2745,2025
Candida glabrata,2518,2025
Enterococcus faecalis,2374,2025
Stenotrophomonas maltophilia,2139,2025
Candida tropicalis,1870,2025
"Staphylococcus, coagulase negative",1510,2025
Corynebacterium striatum,1432,2025
Enterobacter cloacae complex,1313,2025
Candida parapsilosis,881,2025
Klebsiella aerogenes,857,2025
Mycobacterium tuberculosis,716,2025
Diphtheroids,712,2025
Morganella morganii,613,2025
Staphylococcus epidermidis,576,2025
Streptococcus anginosus,568,2025
Coliform bacteria,557,2025
Streptococcus agalactiae,533,2025
Streptococcus pyogenes,520,2025
Bacteroides fragilis,472,2025
Citrobacter koseri,432,2025
Mycobacterium tuberculosis complex,425,2025
Aeromonas species,409,2025
Candida parapsilosis complex,355,2025
Haemophilus influenzae,334,2025
Candida species,331,2025
Citrobacter freundii complex,294,2025
Mycobacterium species,293,2025
Clostridium perfringens,291,2025
Clostridioides difficile,288,2025
Alpha-haemolytic streptococcus,275,2025
Bacteroides species,269,2025
"Streptococcus, group G",246,2025
Yeast,244,2025
Corynebacterium species,244,2025
Klebsiella species,240,2025
Streptococcus pneumoniae,231,2025
Enterococcus avium,228,2025
Candida auris,215,2025
Enterococcus species,209,2025
Providencia stuartii,208,2025
Streptococcus constellatus,196,2025
"Streptococcus, viridans group",194,2025
Lactobacillus species,189,2025
Streptococcus species,188,2025
Neisseria species,187,2025
Candida krusei,185,2025
Serratia species,176,2025
Bacteroides fragilis group,175,2025
Staphylococcus lugdunensis,174,2025
Staphylococcus haemolyticus,174,2025
Rothia mucilaginosa,171,2025
Proteus species,168,2025
Gram-negative bacilli,158,2025
Staphylococcus capitis,155,2025
Burkholderia cepacia complex,148,2025
Streptococcus mitis group,144,2025
Klebsiella oxytoca,142,2025
Salmonella Enteritidis,134,2025
Serratia marcescens,130,2025
Enterococcus gallinarum,128,2025
Candida dubliniensis,128,2025
Citrobacter species,125,2025
Serratia marcescens complex,119,2025
Trichosporon asahii,119,2025
Candida lusitaniae,117,2025
Prevotella species,116,2025
Mycobacterium avium complex,112,2025
Enterococcus raffinosus,112,2025
Bacteroides thetaiotaomicron,108,2025
Salmonella group D,103,2025
Anaerobic bacteria,101,2025
Enterobacter species,101,2025
Acinetobacter species,99,2025
Streptococcus dysgalactiae,98,2025
Bacillus species,96,2025
Mycobacterium abscessus,95,2025
Elizabethkingia species,94,2025
Staphylococcus caprae,89,2025
Enterococcus casseliflavus,87,2025
Moraxella catarrhalis,82,2025
Streptococcus bovis group,80,2025
Acinetobacter baumannii,76,2025
Achromobacter species,75,2025
Corynebacterium urealyticum,74,2025
Gram-positive cocci,72,2025
Parvimonas micra,70,2025
Eggerthella lenta,69,2025
Streptococcus milleri group,69,2025
Pseudomonas species,68,2025
Bacteroides vulgatus,65,2025
Shewanella species,65,2025
Actinomyces species,60,2025
Streptococcus intermedius,59,2025
Streptococcus dysgalactiae subsp. equisimilis,59,2025
Acid-fast bacillus,58,2025
Peptostreptococcus species,56,2025
Candida metapsilosis,55,2025
Cutibacterium acnes,54,2025
Aspergillus fumigatus complex,54,2025
Salmonella group B,52,2025
Candida guilliermondii,51,2025
Salmonella species,51,2025
Corynebacterium jeikeium,50,2025
Streptococcus salivarius group,50,2025
Streptococcus parasanguinis,49,2025
Anaerobic Gram-negative bacilli,49,2025
Enterobacter hormaechei,48,2025
Streptococcus gallolyticus,48,2025
Fusobacterium species,48,2025
Propionibacterium species,48,2025
Chryseobacterium species,48,2025
Non-fermentative Gram-negative bacilli,41,2025
Kodamaea ohmeri,40,2025
Staphylococcus hominis,39,2025
Cryptococcus neoformans,39,2025
Parabacteroides distasonis,38,2025
Haemophilus parainfluenzae,38,2025
Achromobacter xylosoxidans,37,2025
Prevotella intermedia,34,2025
Burkholderia pseudomallei,33,2025
Finegoldia magna,33,2025
Trichophyton rubrum,32,2025
Peptostreptococcus anaerobius,32,2025
Gram-positive bacilli,31,2025
Vibrio vulnificus,31,2025
Salmonella group C,31,2025
Fusobacterium varium,30,2025
Staphylococcus species,29,2025
Acinetobacter junii,29,2025
Mycobacterium kansasii,28,2025
Clostridium ramosum,28,2025
Talaromyces marneffei,28,2025
Prevotella bivia,27,2025
Granulicatella adiacens,27,2025
Aeromonas hydrophila,27,2025
Aspergillus species,25,2025
Gemella morbillorum,24,2025
Clostridium species,24,2025
Shewanella algae,24,2025
Providencia rettgeri,24,2025
Anaerobic Gram-positive cocci,24,2025
Candida orthopsilosis,24,2025
Gram-positive coccobacilli,23,2025
Corynebacterium amycolatum,23,2025
Veillonella species,23,2025
Slackia exigua,22,2025
Streptococcus sanguinis,22,2025
Fusarium species,22,2025
Streptococcus gallolyticus subspecies pasteurianus,21,2025
Aspergillus flavus complex,21,2025
Chryseobacterium indologenes,21,2025
Candida norvegensis,19,2025
Bacteroides uniformis,19,2025
Pichia norvegensis,19,2025
Aspergillus fumigatus,19,2025
Clostridium innocuum,19,2025
Saccharomyces cerevisiae,18,2025
Aspergillus niger complex,18,2025
Corynebacterium tuberculostearicum,18,2025
Rothia species,18,2025
Mycobacterium fortuitum complex,18,2025
Anaerobic Gram-positive bacilli,18,2025
Bifidobacterium species,18,2025
Prevotella buccae,18,2025
Candida glabrata complex,18,2025
Citrobacter amalonaticus complex,17,2025
Listeria monocytogenes,17,2025
Actinomyces odontolyticus,17,2025
Streptococcus gordonii,17,2025
Alcaligenes faecalis,17,2025
Providencia species,17,2025
Streptococcus salivarius,17,2025
Proteus vulgaris,16,2025
Enterococcus hirae,16,2025
Lactococcus species,16,2025
Lactobacillus fermentum,15,2025
Campylobacter jejuni,15,2025
Neisseria meningitidis,14,2025
Aeromonas veronii,14,2025
Acinetobacter ursingii,14,2025
Proteus penneri,14,2025
Legionella pneumophila,14,2025
Pseudomonas putida group,14,2025
Fusobacterium mortiferum,14,2025
Legionella pneumophila serogroup 1,13,2025
Micrococcus species,13,2025
Salmonella group E,13,2025
Clavispora lusitaniae,13,2025
Gemella species,13,2025
Elizabethkingia anophelis,13,2025
Pluralibacter gergoviae,13,2025
Lactobacillus salivarius,12,2025
Plesiomonas shigelloides,12,2025
Eikenella corrodens,12,2025
Trichosporon species,12,2025
Moraxella species,12,2025
Elizabethkingia meningoseptica,12,2025
Bacillus cereus group not Bacillus anthracis,12,2025
Aerococcus urinae,12,2025
Bacillus cereus group,12,2025
Candida nivariensis,12,2025
Trichophyton rubrum complex,12,2025
Candida kefyr,11,2025
Aeromonas caviae,11,2025
Actinomyces turicensis,11,2025
Micrococcus luteus,11,2025
Lactobacillus rhamnosus,11,2025
Cupriavidus gilardii,11,2025
Ralstonia mannitolilytica,11,2025
Leuconostoc lactis,10,2025
Sphingomonas species,10,2025
Staphylococcus warneri,10,2025
Bacillus cereus,10,2025
Bacteroides ovatus,10,2025
"Streptococcus, group C",10,2025
Raoultella ornithinolytica,10,2025
Prevotella melaninogenica,9,2025
Fusobacterium nucleatum,9,2025
Leuconostoc species,9,2025
Penicillium species,9,2025
Pseudomonas stutzeri,9,2025
Streptococcus suis,9,2025
"Vibrio cholerae, non-O1/non-O139",9,2025
Pichia species,9,2025
Bacteroides caccae,9,2025
Rhizopus species,9,2025
Citrobacter freundii,9,2025
Citrobacter amalonaticus,9,2025
Mould,9,2025
Lactobacillus gasseri,9,2025
Pantoea species,9,2025
Acinetobacter bereziniae,8,2025
Aeromonas hydrophila complex,8,2025
Bacteroides pyogenes,8,2025
Proteus hauseri,8,2025
Veillonella parvula,8,2025
Bilophila wadsworthia,8,2025
Peptoniphilus species,8,2025
Eubacterium aerofaciens,8,2025
Raoultella species,8,2025
Corynebacterium coyleae,8,2025
Streptococcus vestibularis,8,2025
Pseudomonas otitidis,7,2025
Exserohilum rostratum,7,2025
Mycobacterium mageritense,7,2025
Actinotignum schaalii,7,2025
Vibrio fluvialis,7,2025
Trichosporon japonicum,7,2025
Arcanobacterium haemolyticum,7,2025
Lactococcus garvieae,7,2025
Mucor species,7,2025
Prevotella nigrescens,7,2025
Delftia species,7,2025
Staphylococcus saccharolyticus,7,2025
Anaerococcus species,7,2025
Peptostreptococcus stomatis,7,2025
Mycobacterium chelonae complex,7,2025
Lactobacillus delbrueckii,7,2025
Mycobacterium gordonae,7,2025
Enterococcus cecorum,6,2025
Sphingomonas paucimobilis,6,2025
Mycobacterium paragordonae,6,2025
Non-haemolytic streptococcus,6,2025
Kluyvera species,6,2025
Streptococcus gallolyticus subspecies gallolyticus,6,2025
Pseudoglutamicibacter species,6,2025
Roseomonas mucosa,6,2025
Corynebacterium aurimucosum,6,2025
Parabacteroides goldsteinii,6,2025
Enterococcus thailandicus,6,2025
Kocuria rhizophila,6,2025
Salmonella derby,6,2025
Parabacteroides merdae,6,2025
Comamonas species,6,2025
Veillonella atypica,6,2025
Vibrio parahaemolyticus,6,2025
Prevotella heparinolytica,6,2025
Fusobacterium necrophorum,6,2025
Prevotella nanceiensis,6,2025
Gardnerella vaginalis,6,2025
Corynebacterium resistens,6,2025
Rothia dentocariosa,5,2025
Aerococcus species,5,2025
Ochrobactrum intermedium,5,2025
Prevotella denticola,5,2025
Pantoea piersonii,5,2025
Clostridium tertium,5,2025
Edwardsiella tarda,5,2025
Flavobacterium species,5,2025
Cutibacterium species,5,2025
Nocardia species,5,2025
Ruminococcus gnavus,5,2025
Hafnia alvei,5,2025
Brevibacterium species,5,2025
Rhodotorula rubra,5,2025
Bacillus licheniformis,5,2025
Dialister pneumosintes,5,2025
Corynebacterium macginleyi,5,2025
Rhizobium radiobacter,5,2025
Capnocytophaga species,5,2025
Geotrichum species,5,2025
Acinetobacter variabilis,5,2025
Clostridium paraputrificum,5,2025
Pediococcus species,5,2025
Bacteroides salyersiae,5,2025
Kerstersia gyiorum,5,2025
Lactobacillus johnsonii,5,2025
Moraxella osloensis,5,2025
Salmonella rissen,5,2025
Campylobacter coli,5,2025
Lactobacillus paracasei,5,2025
Pseudomonas nitroreducens,4,2025
Alistipes onderdonkii,4,2025
Chryseobacterium arthrosphaerae,4,2025
Dermacoccus nishinomiyaensis,4,2025
Aeromonas caviae complex,4,2025
Chryseobacterium gleum,4,2025
Anaerococcus vaginalis,4,2025
Paenibacillus species,4,2025
Candida palmioleophila,4,2025
Haemophilus parahaemolyticus,4,2025
Gardnerella species,4,2025
Streptococcus infantarius,4,2025
Magnusiomyces capitatus,4,2025
Eubacterium limosum,4,2025
Actinotignum species,4,2025
Trueperella bernardiae,4,2025
Bacteroides nordii,4,2025
Cryptococcus species,4,2025
Ochrobactrum species,4,2025
Citrobacter farmeri,4,2025
Acinetobacter nosocomialis,4,2025
Corynebacterium pseudodiphtheriticum,4,2025
Bacteroides eggerthii,4,2025
Pseudomonas putida,4,2025
Aspergillus terreus,4,2025
Bacteroides cellulosilyticus,4,2025
Streptococcus mutans,4,2025
Pasteurella multocida,4,2025
Kocuria species,4,2025
Myroides species,4,2025
Gordonibacter species,4,2025
Attenuated Mycobacterium bovis,4,2025
Paenibacillus lautus,4,2025
Trichophyton species,4,2025
Comamonas kerstersii,4,2025
Aspergillus niger,3,2025
Dermabacter species,3,2025
Pseudomonas citronellolis,3,2025
Prevotella oris,3,2025
Fusobacterium ulcerans,3,2025
Clostridium saudiense,3,2025
Cupriavidus pauculus,3,2025
Eubacterium species,3,2025
Schaalia species,3,2025
Acinetobacter baumannii group,3,2025
Clostridium hathewayi,3,2025
Candida rugosa,3,2025
Clostridium sporogenes,3,2025
Fusobacterium gonidiaformans,3,2025
Cyberlindnera fabianii,3,2025
Campylobacter rectus,3,2025
Staphylococcus saprophyticus,3,2025
Bifidobacterium longum,3,2025
Kluyvera georgiana,3,2025
Corynebacterium accolens,3,2025
Porphyromonas asaccharolytica,3,2025
Exophiala species,3,2025
Lactococcus lactis,3,2025
Streptococcus mitis,3,2025
Aggregatibacter segnis,3,2025
Haemophilus species,3,2025
Candida fabianii,3,2025
Turicibacter sanguinis,3,2025
Parabacteroides species,3,2025
Finegoldia species,3,2025
Paenibacillus glucanolyticus,3,2025
Actinomyces urogenitalis,3,2025
Acinetobacter pittii,3,2025
Gleimia europaea,3,2025
Citrobacter werkmanii,3,2025
Robinsoniella peoriensis,3,2025
Bifidobacterium breve,3,2025
Clostridium symbiosum,3,2025
Meyerozyma guilliermondii,3,2025
Oligella urethralis,3,2025
Catabacter hongkongensis,3,2025
Dermabacter hominis,3,2025
Trichophyton mentagrophytes complex,3,2025
Brevibacterium ravenspurgense,2,2025
Pseudomonas stutzeri group,2,2025
Streptococcus cristatus,2,2025
Raoultella planticola,2,2025
Campylobacter fetus,2,2025
Corynebacterium propinquum,2,2025
Vagococcus lutrae,2,2025
Brevibacterium luteolum,2,2025
Eggerthia catenaformis,2,2025
Atopobium rimae,2,2025
Leclercia adecarboxylata,2,2025
Malassezia furfur,2,2025
Paenibacillus urinalis,2,2025
Propionibacterium avidum,2,2025
Roseomonas species,2,2025
Enterobacter asburiae,2,2025
Paraeggerthella species,2,2025
Clostridium cadaveris,2,2025
Trichomonas vaginalis,2,2025
Arcobacter butzleri,2,2025
Mycobacterium scrofulaceum,2,2025
Porphyromonas species,2,2025
Mycobacterium wolinskyi,2,2025
Actinobaculum schaalii,2,2025
Paraeggerthella hominis,2,2025
Ignatzschineria indica,2,2025
Tsukamurella species,2,2025
Prevotella loescheii,2,2025
Dermacoccus species,2,2025
Aspergillus flavus,2,2025
Haemophilus haemolyticus,2,2025
Vibrio navarrensis,2,2025
Salmonella london,2,2025
Malassezia species,2,2025
Escherichia fergusonii,2,2025
Niallia species,2,2025
Stenotrophomonas species,2,2025
Actinomyces israelii,2,2025
Hungatella species,2,2025
Microbacterium species,2,2025
Chryseomonas luteola,2,2025
Corynebacterium simulans,2,2025
Neisseria oralis,2,2025
Mycobacterium parascrofulaceum,2,2025
Helcococcus species,2,2025
Bacillus flexus,2,2025
Staphylococcus pseudintermedius,2,2025
Bacteroides stercoris,2,2025
Nocardia farcinica complex,2,2025
Streptococcus lutetiensis,2,2025
Solobacterium moorei,2,2025
Lysinibacillus species,2,2025
Acidaminococcus intestini,2,2025
Cutibacterium modestum,2,2025
Neisseria flavescens subflava group,2,2025
Parabacteroides gordonii,2,2025
Limosilactobacillus species,2,2025
Vibrio species,2,2025
Peptoniphilus gorbachii,2,2025
Edwardsiella species,2,2025
Actinomyces radingae,2,2025
Pediococcus acidilactici,2,2025
Escherichia hermannii,2,2025
Ralstonia picketti,2,2025
Alcaligenes species,2,2025
Pseudallescheria boydii,2,2025
Phocaeicola species,2,2025
Corynebacterium oculi,2,2025
Capnocytophaga sputigena,2,2025
Acinetobacter schindleri,2,2025
Paeniclostridium sordellii,2,2025
Anaerobic Gram-negative cocci,2,2025
Enterocloster clostridioformis,2,2025
Weissella species,2,2025
Vibrio furnissii,2,2025
Weissella confusa,2,2025
Acinetobacter guillouiae,2,2025
